,Participant,Brand,Brand_First_Char,ResponseCode,Participant_Stimuli,Hbo_Op1,Hbo_Op2,Hbo_Op3,Hbo_Op4,Hbo_Op5,Hbo_Op6,Hbo_Op7,Hbo_Op8,Hbo_Op9,Hbo_Op10,Hbo_Op11,Hbo_Op12,Hbo_Op13,Hbo_Op14,Hbo_Op15,Hbo_Op16,Hbr_Op1,Hbr_Op2,Hbr_Op3,Hbr_Op4,Hbr_Op5,Hbr_Op6,Hbr_Op7,Hbr_Op8,Hbr_Op9,Hbr_Op10,Hbr_Op11,Hbr_Op12,Hbr_Op13,Hbr_Op14,Hbr_Op15,Hbr_Op16,Hbt_Op1,Hbt_Op2,Hbt_Op3,Hbt_Op4,Hbt_Op5,Hbt_Op6,Hbt_Op7,Hbt_Op8,Hbt_Op9,Hbt_Op10,Hbt_Op11,Hbt_Op12,Hbt_Op13,Hbt_Op14,Hbt_Op15,Hbt_Op16,Oxy_Op1,Oxy_Op2,Oxy_Op3,Oxy_Op4,Oxy_Op5,Oxy_Op6,Oxy_Op7,Oxy_Op8,Oxy_Op9,Oxy_Op10,Oxy_Op11,Oxy_Op12,Oxy_Op13,Oxy_Op14,Oxy_Op15,Oxy_Op16
60484,162,P09,P,1,162_9,0.394014711,0.601518826,0.340037636,0.503580172,-0.365883625,-0.194640795,-0.038636924,0.235594288,-0.292357795,0.032426469,-0.662498826,-0.417250584,-0.045498297,-0.035381321,0.040545232,0.178824324,0.131431074,0.599399797,0.127384868,0.208458307,-0.154327214,-0.015834064,0.047466577,0.050686306,-0.070869396,-0.025981561,-0.340091601,-0.188604598,0.006735042,0.127544487,-0.102173123,0.588130282,0.525445785,1.200918623,0.467422504,0.712038479,-0.520210839,-0.210474859,0.008829653,0.286280594,-0.36322719,0.00580301,-1.002590427,-0.605855182,-0.038763255,0.092163166,-0.061627891,0.766954606,0.262583637,0.002119029,0.212652768,0.295121865,-0.211556412,-0.178806731,-0.086103501,0.184907982,-0.221488399,0.058373397,-0.322407226,-0.228645985,-0.05223334,-0.162925808,0.142718355,-0.409305958
60500,162,P03,P,1,162_3,-0.305843391,-0.55974203,-0.178141596,-0.285954482,0.072818405,0.026213238,-0.006437793,-0.022259682,0.03487956,0.03223488,0.014853188,0.209828409,0.267263877,0.405421682,0.294654153,0.167331431,-0.114549718,-0.42125546,-0.222433933,-0.161040444,0.076156731,-0.125193995,0.064384384,0.007933395,-0.072789136,-0.026020303,0.17890038,-0.094608297,-0.251961081,-0.45691113,-0.427330983,-0.705277882,-0.420393108,-0.98099749,-0.400575529,-0.446994925,0.148975136,-0.098980757,0.057946592,-0.014326287,-0.037909576,0.007063889,0.193753568,0.115220111,0.015302796,-0.051489448,-0.13267683,-0.537946451,-0.191293673,-0.138486569,0.044292337,-0.124914038,-0.003338325,0.151407233,-0.070822177,-0.030193077,0.107668696,0.058405259,-0.164047192,0.304436706,0.519224957,0.862332811,0.721985136,0.872609313
60516,162,P04,P,1,162_4,0.05910759,0.109307426,0.21347941,0.116809453,0.195290818,-0.00602691,0.102779018,0.013991083,0.028528486,0.03221479,0.082322206,-0.179579131,-0.327163972,-0.526136672,-0.703376128,-0.919375681,0.204526249,0.197157444,0.153553436,0.021761537,-0.126809057,-0.147198082,-0.15843317,-0.135656073,-0.456113254,-0.0262483,-0.234380448,-0.122225523,-0.077010728,-0.080600846,-0.086869107,-0.203324453,0.263633839,0.30646487,0.367032846,0.138579916,0.068481762,-0.153224992,-0.055654152,-0.12166499,-0.427584769,0.006386508,-0.152058242,-0.301804654,-0.4041747,-0.606737518,-0.790245235,-1.122700135,-0.145418659,-0.087850019,0.059925974,0.095137422,0.322099875,0.141171173,0.261212188,0.149647156,0.48464174,0.058533865,0.316702654,-0.057353607,-0.250153243,-0.445535826,-0.616507021,-0.716051228
60532,163,P06,P,1,163_6,-0.15045911,-0.136675104,-0.025135406,-0.124953224,0.271577987,0.256025793,0.737010347,0.30477968,0.457052443,0.257985894,0.41962838,0.208954892,0.151515844,0.115219883,0.055542654,0.110613819,-0.016497399,0.042413453,0.082665464,-0.049576198,-0.108253547,-0.125555919,0.024252465,0.267082493,0.157653155,-0.146477239,-0.048940785,-0.23819973,-0.140277857,-0.140939155,-0.180197815,-0.063435962,-0.166956509,-0.094261651,0.057530058,-0.174529422,0.16332444,0.130469874,0.761262812,0.571862173,0.614705598,0.111508655,0.370687595,-0.029244838,0.011237987,-0.025719272,-0.12465516,0.047177857,-0.13396171,-0.179088556,-0.107800871,-0.075377026,0.379831533,0.381581712,0.712757881,0.037697187,0.299399289,0.404463133,0.468569166,0.447154622,0.291793701,0.256159039,0.235740469,0.17404978
60548,163,R08,R,1,163_28,0.296002202,0.242994598,0.086602628,0.167991367,0.080880333,0.099770201,0.153551327,0.014942575,0.20449043,0.215652175,0.213328943,0.294488963,0.039575306,0.210603439,0.175583222,0.182497585,-0.151382054,-0.181660207,-0.099373647,-0.143064956,-0.043496448,-0.108342038,0.008954053,-0.049618225,-0.0311104,-0.096207383,-0.152734296,-0.108933211,0.025345281,0.001135417,-0.029665221,-0.070172214,0.144620148,0.06133439,-0.012771019,0.024926411,0.037383885,-0.008571836,0.16250538,-0.03467565,0.17338003,0.119444791,0.060594647,0.185555752,0.064920588,0.211738856,0.145918001,0.112325371,0.447384256,0.424654805,0.185976275,0.311056323,0.12437678,0.208112239,0.144597274,0.0645608,0.23560083,0.311859558,0.366063238,0.403422174,0.014230025,0.209468022,0.205248443,0.252669799
60564,163,P09,P,1,163_9,-0.547322635,0.075199979,-0.85516091,-0.874892552,-0.554746614,-0.817173133,-0.713192732,-0.762022329,-0.738278842,-0.716718607,-0.736027951,-0.71783283,-0.756096488,-0.703573379,-0.709444363,-0.199960459,-0.05469193,-0.056297743,0.019360652,0.009398939,0.017518952,-0.074996196,-0.004959412,-0.162182267,0.066809822,-0.028498934,0.198986767,-0.02465963,0.004299055,-0.042468391,-0.076028874,0.200254409,-0.602014565,0.018902237,-0.835800258,-0.865493613,-0.537227662,-0.892169329,-0.718152144,-0.924204595,-0.67146902,-0.745217541,-0.537041185,-0.74249246,-0.751797432,-0.74604177,-0.785473238,0.000293949,-0.492630705,0.131497722,-0.874521561,-0.884291491,-0.572265566,-0.742176937,-0.708233319,-0.599840062,-0.805088664,-0.688219673,-0.935014718,-0.6931732,-0.760395543,-0.661104988,-0.633415489,-0.400214868
60580,163,P05,P,1,163_5,0.100563289,0.093493281,0.224807169,0.168654074,0.240745583,0.234863164,0.592461488,0.405200287,0.238044561,0.254572113,0.0520952,0.040910436,0.368193711,0.256602745,0.294760133,0.219136393,0.187548647,0.14783207,0.082423913,0.035104131,0.078383945,0.02611642,0.26155061,0.557866985,0.149931327,-0.014819567,0.092207643,-0.10534121,-0.262947313,-0.276345256,-0.26516117,-0.084520569,0.288111937,0.241325351,0.307231082,0.203758205,0.319129527,0.260979584,0.854012098,0.963067272,0.387975888,0.239752546,0.144302843,-0.064430773,0.105246398,-0.019742511,0.029598964,0.134615824,-0.086985358,-0.054338789,0.142383255,0.133549943,0.162361638,0.208746745,0.330910877,-0.152666698,0.088113234,0.26939168,-0.040112442,0.146251646,0.631141024,0.532948001,0.559921303,0.303656963
60596,163,P04,P,1,163_4,0.3291626,0.311460655,0.488311076,0.407911143,0.47132728,0.424156874,1.039514526,0.493883317,0.750393146,0.438056528,0.447307889,0.382682882,0.588274891,0.614997679,0.465535198,0.610512754,-0.029353143,0.045459952,0.042252356,0.090110827,0.36820514,0.268775128,0.568526884,0.272983124,0.409780254,0.221967009,0.350775479,0.184878034,0.098835865,0.211872532,0.032175147,0.204954619,0.299809457,0.356920607,0.530563432,0.498021969,0.839532419,0.692932002,1.60804141,0.766866442,1.1601734,0.660023538,0.798083368,0.567560915,0.687110756,0.826870211,0.497710345,0.815467374,0.358515742,0.266000703,0.446058721,0.317800316,0.10312214,0.155381745,0.470987643,0.220900193,0.340612892,0.216089519,0.096532411,0.197804848,0.489439026,0.403125147,0.433360052,0.405558135
60612,163,P08,P,1,163_8,-0.051512079,0.05658972,-0.003626885,0.120189493,0.113201769,0.17603572,0.233934179,0.296896703,0.040463803,0.053425929,-0.008617264,0.099762681,0.161644669,0.246245157,0.182247183,0.101326676,-0.132271394,-0.115685017,-0.072982414,-0.078548909,-0.080417481,-0.094341708,-0.035213045,-0.202188662,-0.035315007,-0.04287521,-0.027840584,-0.052331159,-0.235071722,-0.189965774,-0.195037982,-0.224473322,-0.183783473,-0.059095297,-0.076609299,0.041640584,0.032784288,0.081694012,0.198721135,0.094708041,0.005148796,0.01055072,-0.036457848,0.047431522,-0.073427053,0.056279382,-0.012790799,-0.123146646,0.080759315,0.172274737,0.069355529,0.198738402,0.19361925,0.270377428,0.269147224,0.499085365,0.07577881,0.096301139,0.019223321,0.152093841,0.396716391,0.436210931,0.377285165,0.325799998
60628,163,R09,R,1,163_29,-0.078589738,-0.137036134,0.073324028,0.032103199,0.083460781,0.08880736,-0.000859025,0.221961795,0.067486764,0.16466302,0.030889818,-0.023120933,-0.014540992,-0.037033718,-0.042358263,-0.151134491,-0.099527494,-0.10928268,-0.060937072,-0.094318065,0.147332962,0.177319571,0.113424452,0.220271026,0.154205581,0.167886865,0.164674256,0.120936025,0.066219578,0.037404757,0.079342055,-0.010607654,-0.178117231,-0.246318814,0.012386956,-0.062214866,0.230793744,0.266126931,0.112565427,0.442232821,0.221692345,0.332549885,0.195564074,0.097815092,0.051678586,0.000371039,0.036983792,-0.161742145,0.020937756,-0.027753455,0.1342611,0.126421264,-0.063872181,-0.088512211,-0.114283477,0.001690769,-0.086718817,-0.003223845,-0.133784438,-0.144056958,-0.080760571,-0.074438476,-0.121700317,-0.140526837
60644,163,P03,P,1,163_3,0.169065647,-0.012527973,0.027245826,0.142519528,-0.035367427,-0.04155678,-0.139893249,-0.094722152,-0.117833596,0.022775984,-0.142169579,-0.075684855,-0.067782789,0.009771155,0.125144289,0.312897301,0.031158738,-0.152567792,0.116514993,0.167109053,0.172947377,0.114022415,0.28924771,0.110771742,0.147810212,0.01761156,0.160802492,0.034313717,0.061372702,-0.015942461,0.075172631,-0.005720619,0.200224385,-0.165095765,0.14376082,0.309628581,0.13757995,0.072465635,0.149354461,0.01604959,0.029976616,0.040387544,0.018632913,-0.041371138,-0.006410087,-0.006171307,0.20031692,0.307176682,0.137906908,0.140039819,-0.089269167,-0.024589524,-0.208314805,-0.155579195,-0.429140959,-0.205493894,-0.265643808,0.005164425,-0.302972071,-0.109998573,-0.129155491,0.025713616,0.049971658,0.318617919
60660,163,P01,P,1,163_1,0.02135375,-0.123429568,0.13958673,0.088906005,0.008033919,0.025615422,-0.045910431,0.12095424,0.010445652,0.070653075,-0.057650398,0.080278127,0.108570806,0.217470582,0.134424593,0.124554282,-0.004799798,-0.096178185,-0.044669361,-0.098013636,0.073703263,-0.022779835,-0.055158969,-0.141613651,-0.198505584,-0.083144845,-0.055267165,-0.010162981,-0.071691472,-0.058561835,-0.030480018,-0.155791099,0.016553952,-0.219607753,0.094917368,-0.009107632,0.081737182,0.002835587,-0.1010694,-0.020659411,-0.188059932,-0.012491769,-0.112917563,0.070115147,0.036879333,0.158908748,0.103944575,-0.031236816,0.026153548,-0.027251382,0.184256091,0.186919641,-0.065669344,0.048395257,0.009248538,0.262567892,0.208951236,0.15379792,-0.002383234,0.090441108,0.180262278,0.276032417,0.164904611,0.280345381
60676,163,P07,P,1,163_7,0.116648902,0.222928845,0.274327081,0.282457722,0.381843782,0.294270553,0.022263925,0.035833536,0.421356719,0.221362551,0.329869142,0.284309994,0.414773147,0.412954023,0.293704429,0.22696584,0.032701186,0.071599041,0.027658418,-0.014939366,0.112240272,-0.093880695,0.021553049,-0.026894687,0.193967529,0.014952226,0.165704202,0.01416409,0.045102142,0.072616875,0.108476627,0.151511769,0.149350089,0.294527886,0.301985499,0.267518357,0.494084054,0.200389859,0.043813703,0.008915383,0.615324248,0.236314777,0.495573345,0.298474084,0.459875289,0.485570897,0.402181055,0.37847761,0.083947716,0.151329804,0.246668663,0.297397088,0.26960351,0.388151248,0.00076272,0.062677666,0.22738919,0.206410325,0.16416494,0.270145904,0.369671004,0.340337148,0.185227802,0.075454071
60692,163,P02,P,1,163_2,0.042686837,0.117788701,0.013417255,0.014277226,0.102780761,0.188156184,0.03967895,-0.073656731,-0.044056547,-0.204493666,-0.043976423,0.00756741,0.23929751,0.173953127,0.140965424,0.089822355,-0.106296121,-0.000599389,-0.018160628,-0.028609725,-0.093510492,-0.078743883,-0.155351243,-0.197645904,-0.124961286,-0.153345932,-0.025956672,-0.01628072,-0.301108058,-0.212322568,-0.203137736,-0.148857387,-0.063609284,0.117189312,-0.004743373,-0.014332499,0.009270269,0.109412301,-0.115665924,-0.271302635,-0.169017833,-0.357839598,-0.069933095,-0.00871331,-0.061810548,-0.038369441,-0.062172312,-0.059035031,0.148982958,0.11838809,0.031577884,0.04288695,0.196291253,0.266900067,0.195038399,0.123989173,0.08090474,-0.051147734,-0.018019751,0.02384813,0.540405569,0.386275696,0.34410316,0.238679742
60708,163,P10,P,1,163_10,-0.300912627,-0.310800232,-0.190879805,-0.264791873,-0.233621098,-0.190864797,-0.709223388,-0.316299059,-0.273676357,-0.162817472,-0.144993939,-0.161376371,-0.129999975,-0.157109698,-0.04920324,-0.230246586,-0.095133958,-0.168742769,0.019670702,-0.050297675,0.048579116,0.111484428,-0.106403923,0.158482597,-0.220533385,-0.157298505,-0.109048879,-0.071932721,-0.143618911,-0.109222189,-0.099744453,-0.309663651,-0.396046585,-0.479543001,-0.171209103,-0.315089548,-0.185041982,-0.079380369,-0.815627311,-0.157816463,-0.494209742,-0.320115977,-0.254042818,-0.233309092,-0.273618886,-0.266331886,-0.148947693,-0.539910238,-0.205778669,-0.142057464,-0.210550506,-0.214494197,-0.282200214,-0.302349226,-0.602819465,-0.474781656,-0.053142972,-0.005518967,-0.035945059,-0.08944365,0.013618936,-0.047887509,0.050541214,0.079417065
60724,164,R06,R,1,164_26,0.067785862,0.037277357,0.127593962,0.052789131,0.094196963,-0.009851177,0.108148576,0.026890047,0.082446258,0.089266209,0.160258817,0.12052518,0.097998251,0.012817069,0.046334356,-0.045258827,0.037706151,0.004387742,-0.023402641,0.007116545,-0.10955113,0.104568294,-0.056627531,0.027382932,-0.013229454,-0.012601383,-0.09095845,0.002612165,-0.027468496,0.101077051,0.017818941,0.052187066,0.105492014,0.041665099,0.10419132,0.059905676,-0.015354167,0.094717117,0.051521045,0.054272979,0.069216804,0.076664826,0.069300367,0.123137345,0.070529755,0.11389412,0.064153297,0.006928239,0.030079711,0.032889615,0.150996603,0.045672586,0.203748093,-0.114419472,0.164776107,-0.000492886,0.095675712,0.101867591,0.251217268,0.117913014,0.125466748,-0.088259982,0.028515415,-0.097445893
60740,164,P01,P,1,164_1,-0.182529383,-0.192185557,-0.303100439,-0.129582578,-0.14075965,-0.002697697,0.016878323,-0.006017237,-0.032761803,0.022204341,0.008925637,0.032295337,-0.249764883,-0.143027542,-0.219254331,-0.157534178,0.133777687,0.110325635,0.239157446,0.116434742,0.157284393,0.003647592,0.001996683,-0.014292965,-0.011196448,-0.059248341,0.05741618,-0.074170941,0.247654295,0.150955609,0.164040048,0.156611786,-0.048751696,-0.081859922,-0.063942993,-0.013147835,0.016524743,0.000949896,0.018875006,-0.020310202,-0.043958251,-0.037044,0.066341817,-0.041875604,-0.002110588,0.007928067,-0.055214283,-0.000922392,-0.31630707,-0.302511192,-0.542257884,-0.24601732,-0.298044043,-0.006345289,0.01488164,0.008275727,-0.021565355,0.081452681,-0.048490543,0.106466277,-0.497419178,-0.29398315,-0.383294379,-0.314145964
60756,164,P10,P,1,164_10,0.007215047,0.0463545,-0.064894696,0.05171661,-0.0822323,-0.037764207,0.048899465,-0.037738841,0.082394341,0.0298641,0.051788774,0.036573674,0.003268818,-0.003690634,0.033050124,-0.029442798,-0.011165745,-0.051594204,-0.000587194,-0.063799292,0.152330376,0.111972206,0.093766857,0.058023371,0.03277143,0.000368731,0.01877777,0.004989472,0.009348799,0.042815746,0.021553213,0.047000294,-0.003950698,-0.005239704,-0.065481891,-0.012082681,0.070098075,0.074207999,0.142666322,0.020284531,0.115165771,0.030232831,0.070566544,0.041563145,0.012617618,0.039125113,0.054603338,0.017557496,0.018380792,0.097948704,-0.064307502,0.115515902,-0.234562676,-0.149736413,-0.044867392,-0.095762212,0.049622912,0.029495369,0.033011004,0.031584202,-0.006079981,-0.04650638,0.011496911,-0.076443092
60772,164,P04,P,1,164_4,-0.191361784,-0.243675944,-0.308525771,-0.232146811,-0.132491106,-0.121850212,-0.150312676,-0.121042721,-0.1167204,-0.119748811,-0.068343244,-0.193120285,-0.284285684,-0.254016377,-0.21439092,-0.230628994,-0.009789706,-0.154240488,-0.058053123,-0.103653928,-0.131378759,-0.164130378,-0.155151331,-0.156620409,-0.064648958,-0.163149458,-0.044002099,-0.171109155,0.117630392,0.089211923,0.095987902,0.11671954,-0.201151489,-0.397916432,-0.366578894,-0.335800739,-0.263869865,-0.28598059,-0.305464007,-0.27766313,-0.181369358,-0.282898269,-0.112345343,-0.36422944,-0.166655292,-0.164804453,-0.118403018,-0.113909454,-0.181572078,-0.089435456,-0.250472647,-0.128492883,-0.001112348,0.042280166,0.004838655,0.035577689,-0.052071442,0.043400646,-0.024341145,-0.022011129,-0.401916076,-0.3432283,-0.310378822,-0.347348535
60788,164,P06,P,1,164_6,0.017679971,0.014888188,-0.05325034,-0.058512909,-0.057716783,-0.068849928,0.142996749,-0.037738357,0.228468765,0.151924821,0.254491736,0.172127158,0.081814302,0.021315225,0.158933787,0.12312247,0.025872492,-0.000284755,0.044826579,0.004878953,0.14368143,0.057268309,0.003206959,0.021404719,-0.113274106,-0.104911041,-0.204158929,-0.128602669,-0.10546092,-0.093854831,-0.134646024,-0.108113308,0.043552463,0.014603433,-0.008423761,-0.053633956,0.085964647,-0.011581619,0.146203708,-0.016333637,0.115194658,0.04701378,0.050332807,0.043524489,-0.023646618,-0.072539606,0.024287763,0.015009163,-0.008192521,0.015172943,-0.098076919,-0.063391861,-0.201398214,-0.126118237,0.13978979,-0.059143076,0.341742871,0.256835862,0.458650665,0.300729828,0.187275222,0.115170056,0.293579811,0.231235778
60804,164,P05,P,1,164_5,-0.21058896,-0.190473534,-0.291718324,-0.220213465,-0.231644044,-0.115096052,-0.196569463,-0.118385184,-0.269974547,-0.235686268,-0.515014008,-0.313124246,-0.129032358,-0.069349183,-0.143950998,-0.074098698,0.052633668,-0.089161472,0.095381562,-0.023839721,0.138478961,-0.048499241,0.109423369,-0.062611115,0.119434437,-0.012644235,0.283099134,-0.022069765,0.064547585,-0.027702485,0.060561015,-0.005220263,-0.157955292,-0.279635006,-0.196336761,-0.244053186,-0.093165084,-0.163595293,-0.087146094,-0.180996299,-0.15054011,-0.248330503,-0.231914874,-0.335194011,-0.064484773,-0.097051668,-0.083389983,-0.079318961,-0.263222628,-0.101312062,-0.387099886,-0.196373744,-0.370123005,-0.06659681,-0.305992831,-0.055774069,-0.389408983,-0.223042034,-0.798113142,-0.29105448,-0.193579944,-0.041646698,-0.204512012,-0.068878435
60820,164,P02,P,1,164_2,-0.121006942,0.128855629,-0.252997458,-0.241926399,-0.176369883,-0.115401266,-0.024419332,-0.079294814,-0.058710658,-0.044564986,-0.267991212,-0.118080872,-0.201513045,-0.151249966,-0.086308917,-0.032759306,0.107337233,-0.131750864,0.103324938,0.024321859,0.142722196,-0.017807513,0.077984003,-0.006030428,0.098578571,0.039755316,0.257934435,0.03231326,0.043391326,-0.023168917,0.093843626,0.050912431,-0.013669708,-0.002895235,-0.149672521,-0.217604539,-0.033647687,-0.133208779,0.05356467,-0.085325242,0.039867913,-0.00480967,-0.010056777,-0.085767611,-0.158121719,-0.174418883,0.007534709,0.018153125,-0.228344175,0.260606492,-0.356322396,-0.266248258,-0.319092079,-0.097593753,-0.102403335,-0.073264386,-0.157289229,-0.084320301,-0.525925648,-0.150394132,-0.244904371,-0.128081049,-0.180152543,-0.083671737
60836,164,P07,P,1,164_7,-0.015161827,0.069884223,0.074892096,0.209121094,0.086182214,0.105767433,0.077850785,0.01719064,0.090459027,0.029319194,0.242265134,0.068763896,-0.020983623,-0.025927234,-0.12686412,-0.117713038,0.029107656,-0.024972844,0.072636208,-0.039951533,0.064366041,0.033584261,0.060116089,0.026599926,0.009265724,-0.018816953,-0.074866889,-0.077801746,0.209662331,0.152779968,0.101455987,0.141872502,0.013945829,0.044911379,0.147528303,0.169169562,0.150548255,0.139351694,0.137966874,0.043790566,0.099724751,0.010502241,0.167398245,-0.00903785,0.188678708,0.126852734,-0.025408133,0.024159464,-0.044269482,0.094857067,0.002255888,0.249072627,0.021816173,0.072183172,0.017734696,-0.009409286,0.081193303,0.048136148,0.317132024,0.146565642,-0.230645954,-0.178707202,-0.228320107,-0.25958554
60852,164,R10,R,1,164_30,0.02391738,-0.075298231,-0.039999308,-0.164205977,-0.160137666,-0.209996033,-0.062954391,-0.148174274,-0.077611171,-0.180126929,-0.256973313,-0.295751095,-0.860960661,-0.750243204,-0.57229672,-0.642513928,-0.042570691,-0.078613901,-0.075513886,-0.076055484,0.181217368,0.123083981,0.088506034,0.076841615,0.057488137,0.085276716,0.078789731,0.086300275,0.717136568,0.575232919,0.516939921,0.561921222,-0.018653311,-0.153912132,-0.115513194,-0.240261461,0.021079702,-0.086912052,0.025551643,-0.071332658,-0.020123034,-0.094850213,-0.178183581,-0.20945082,-0.143824092,-0.175010284,-0.055356799,-0.080592706,0.06648807,0.00331567,0.035514578,-0.088150492,-0.341355033,-0.333080015,-0.151460425,-0.225015889,-0.135099308,-0.265403644,-0.335763044,-0.38205137,-1.578097229,-1.325476123,-1.08923664,-1.204435151
60868,164,P09,P,1,164_9,-0.104605337,-0.097165734,-0.116724041,0.003507175,-0.06584842,0.036456319,0.036904625,0.017701469,-0.049814867,-0.055601252,-0.068142574,-0.053872385,-0.038891237,0.13629268,-0.035125078,0.077444254,0.041074872,-0.069542033,0.045703318,-0.022856177,0.05956414,-0.048020466,0.022160707,-0.055401295,0.051154501,-0.011071329,0.03337948,-0.002255094,-0.043170608,-0.157269024,-0.073489434,-0.124769029,-0.063530465,-0.166707767,-0.071020722,-0.019349003,-0.006284281,-0.011564147,0.059065332,-0.037699826,0.001339634,-0.066672581,-0.034763093,-0.056127479,-0.082061844,-0.020976344,-0.108614511,-0.047324775,-0.145680209,-0.027623701,-0.162427359,0.026363352,-0.12541256,0.084476785,0.014743917,0.073102764,-0.100969367,-0.044529923,-0.101522054,-0.051617292,0.004279371,0.293561704,0.038364356,0.202213283
60884,164,R09,R,1,164_29,-0.021223119,-0.161901318,-0.124961769,-0.086495563,-0.349275128,-0.255968958,-0.27305763,-0.165124994,-0.03411839,-0.019401018,-0.222887837,-0.069259504,0.07401054,0.039526314,-0.020158897,-0.033996295,-0.023697709,0.026633915,0.104904663,0.041566847,0.407260275,0.215404846,0.39419365,0.141312677,0.210870879,0.129912844,0.44046576,0.151941752,-0.006406613,-0.014047901,0.005239669,0.086957777,-0.044920827,-0.135267403,-0.020057106,-0.044928717,0.057985148,-0.040564112,0.12113602,-0.023812317,0.176752488,0.110511826,0.217577922,0.082682248,0.067603927,0.025478413,-0.014919229,0.052961482,0.00247459,-0.188535234,-0.229866432,-0.12806241,-0.756535403,-0.471373805,-0.66725128,-0.30643767,-0.244989269,-0.149313863,-0.663353597,-0.221201256,0.080417154,0.053574215,-0.025398566,-0.120954071
60900,164,R08,R,1,164_28,0.303716648,0.097982098,0.32900275,0.290982024,0.347679329,0.509951982,0.536504167,0.424306138,0.438557934,0.413644448,0.506783837,0.549770403,0.881161434,0.745351155,0.715388845,0.593483852,0.001361479,0.218001921,-0.004266446,0.123181957,0.096466034,0.19543901,-0.115901185,0.157856278,-0.09589943,0.130394693,0.049347705,0.261749378,-0.1252362,0.053357581,-0.161610652,-0.002386849,0.304360313,0.317464942,0.324736303,0.414163981,0.44760381,0.706837203,0.420602982,0.590499371,0.342658504,0.544900075,0.558106372,0.814606635,0.755227697,0.798080799,0.553778193,0.589148304,0.302355168,-0.121500746,0.333269196,0.167800067,0.254671743,0.317222689,0.652405352,0.274786814,0.5305964,0.284110689,0.459410962,0.29110788,1.006397633,0.691993574,0.876999497,0.595870701
60916,164,P03,P,1,164_3,0.026579268,0.088264557,-0.007124136,0.06823268,-0.048461795,-0.024328611,0.004193927,-0.070870179,-0.000184155,-0.031841651,0.258228584,0.03516481,0.080048817,0.098100696,0.004393759,0.157728706,-0.047653074,-0.108038961,0.013135317,-0.096478611,0.001569478,-0.129377598,-0.037736556,-0.102016724,-0.072769844,-0.208553883,-0.281212046,-0.328093114,-0.0160769,-0.149811196,-0.044188946,-0.082425817,-0.021073805,-0.019774403,0.006011181,-0.028245931,-0.046892317,-0.153706209,-0.033542629,-0.172886903,-0.072953999,-0.240395533,-0.022983461,-0.292928305,0.063971916,-0.0517105,-0.039795187,0.075302889,0.074232342,0.196303518,-0.020259454,0.164711291,-0.050031273,0.105048986,0.041930483,0.031146546,0.072585689,0.176712232,0.53944063,0.363257924,0.096125717,0.247911892,0.048582704,0.240154523
60932,165,P07,P,1,165_7,0.733531678,0.621697365,1.223103788,0.717032123,1.073454972,0.65571093,0.754251762,0.667421112,0.404502025,0.889357454,0.639851595,0.715380543,0.58353976,0.898774896,0.664418773,0.57649724,-0.16469609,-0.040135868,0.007917632,-0.079916175,0.30928608,0.169550006,0.079314263,0.253432478,-0.088005638,0.29090319,0.036350919,0.173384596,0.120626571,0.274596954,-0.047772211,0.11527533,0.568835589,0.581561497,1.23102142,0.637115948,1.382741052,0.825260935,0.833566025,0.92085359,0.316496388,1.180260644,0.676202514,0.888765138,0.704166331,1.17337185,0.616646562,0.69177257,0.898227768,0.661833233,1.215186156,0.796948297,0.764168893,0.486160924,0.674937499,0.413988634,0.492507663,0.598454265,0.603500676,0.541995947,0.46291319,0.624177942,0.712190984,0.461221911
60948,165,P08,P,1,165_8,0.535030109,0.503546769,0.706821493,0.351082242,0.649521154,0.313348332,0.40725144,0.333564174,0.398127717,0.419492201,0.60794025,0.59195023,0.653162075,0.808383054,0.618560161,0.608919166,-0.185964911,-0.064457292,-0.03472703,-0.11228884,0.010568382,0.006693272,-0.007228744,0.051770495,0.157436556,0.343582404,0.169586148,0.109196597,0.137882882,0.194309382,0.045207766,0.182633499,0.349065198,0.439089477,0.672094463,0.238793402,0.660089536,0.320041603,0.400022697,0.385334668,0.555564273,0.763074606,0.777526398,0.701146827,0.791044957,1.002692436,0.663767927,0.791552666,0.72099502,0.56800406,0.741548523,0.463371082,0.638952771,0.30665506,0.414480184,0.281793679,0.240691161,0.075909797,0.438354102,0.482753632,0.515279194,0.614073672,0.573352395,0.426285667
60964,165,P03,P,1,165_3,0.173645498,0.256615599,0.366378887,0.011969261,0.391688767,0.174217791,0.183322092,0.31954477,0.086738232,0.390585954,0.351484787,0.2615189,-0.238483178,-0.380187189,-0.101393995,-0.384724307,-0.209502709,-0.015575781,0.002780116,-0.056303983,-0.051017276,-0.242320065,-0.279570475,-0.172868918,-0.255793228,-0.065160001,-0.065107857,-0.049380649,0.343666061,0.386615251,0.369892657,0.441208399,-0.035857212,0.241039818,0.369159003,-0.044334723,0.340671491,-0.068102274,-0.096248383,0.146675852,-0.169054997,0.325425953,0.28637693,0.212138251,0.105182884,0.006428062,0.268498662,0.056484092,0.383148207,0.27219138,0.363598771,0.068273244,0.442706043,0.416537856,0.462892568,0.492413687,0.34253146,0.455745955,0.416592643,0.310899548,-0.582149239,-0.766802439,-0.471286652,-0.825932705
